,age,gender,open_closed_spaces,classical_new_places,fast_slow_trip,more_short_less_long_trip,alone_company,ibirapuera,masp,jadim_pref,eataly,mirante,terraco_italia,merc_munic,vinte_cinco_marco,seu_quintal,liberdade,la_guapa,beco_batman,omalleys,av_paul,music_style_Forró/Sertanejo,music_style_MPB,music_style_Pop,music_style_R&B,music_style_Rock,movie_genre_Aventura,movie_genre_Ação,movie_genre_Comédia,movie_genre_Drama,movie_genre_Romance,movie_genre_Suspense,motivation_Descansar,motivation_Luxo e conforto,motivation_Sair da rotina/conhecer nova cultura,fav_scenario_Campo,fav_scenario_Cidade,fav_scenario_Montanha,fav_scenario_Praia,fav_place_Lojas/shoppings/centros comercias,fav_place_Museus,fav_place_Parques,fav_place_Restaurantes típicos,fav_place_Trilhas,transport_Carro Alugado,transport_Transporte Público,transport_Táxi/Uber/99
3556,29,0,0,1,1,1,0,4,3,4,5,5,3,5,3,5,4,5,4,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3557,24,0,0,1,1,0,0,5,5,4,3,5,2,4,3,4,4,4,3,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3558,29,0,0,0,1,0,0,5,4,5,3,5,3,3,1,5,4,3,4,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3559,24,0,0,0,1,0,0,5,5,5,3,3,5,5,1,4,4,5,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3560,23,0,0,1,0,1,0,4,5,4,3,4,4,4,3,5,4,3,5,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3561,28,0,0,1,1,1,0,5,5,3,2,5,5,4,1,5,5,5,5,4,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3562,21,0,0,0,1,0,0,2,5,4,3,4,3,3,2,3,5,3,4,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3563,23,0,0,0,0,1,0,4,1,3,3,4,5,4,5,5,5,5,5,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
3564,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,4,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3565,24,1,0,0,1,1,0,4,4,3,5,4,5,5,4,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3566,24,1,0,0,1,1,0,4,4,3,5,4,4,5,5,5,5,5,3,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3567,24,1,0,1,0,1,0,5,1,4,5,4,5,5,5,4,4,5,5,3,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3568,24,0,0,1,1,1,0,4,3,5,5,5,5,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3569,22,0,0,1,0,0,0,5,2,4,2,4,5,3,1,2,5,1,4,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
3570,28,0,0,1,1,1,0,4,1,5,3,5,5,4,1,4,4,5,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3571,22,1,0,1,1,0,0,5,5,3,4,5,4,4,5,5,5,5,5,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
3572,22,1,0,0,0,1,0,4,5,3,3,4,5,4,1,4,4,4,3,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
3573,28,0,0,1,1,0,0,5,1,5,5,5,5,4,1,5,4,5,1,2,5,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
3574,23,0,0,1,0,1,0,4,3,4,3,4,5,4,3,5,4,3,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0
3575,23,1,0,0,0,0,0,5,3,3,3,5,5,3,5,5,5,5,5,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
3576,23,0,0,1,0,1,0,4,3,4,5,4,5,4,1,4,4,3,5,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3577,24,1,0,0,1,1,0,4,4,3,5,4,5,5,4,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
3578,22,1,0,0,1,0,0,2,5,4,5,5,5,3,2,4,5,3,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0
3579,21,0,0,0,1,0,0,2,1,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3580,21,1,0,0,1,1,0,5,5,5,5,5,5,4,5,5,5,5,5,5,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3581,23,0,0,1,1,1,0,4,3,4,5,4,5,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3582,24,1,0,1,1,1,0,5,1,4,5,4,5,5,5,4,5,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3583,28,0,0,1,1,1,0,4,1,5,5,5,5,5,4,5,4,5,1,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3584,24,0,0,1,0,0,0,5,2,4,2,4,4,3,1,2,5,1,4,5,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3585,21,0,0,0,1,0,0,5,5,4,3,5,5,3,2,3,5,3,4,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3586,24,0,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3587,24,1,0,1,0,1,0,5,2,1,5,5,5,4,1,5,5,5,5,4,5,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
3588,22,1,0,1,1,0,0,5,5,3,4,4,4,4,5,5,5,5,5,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
3589,21,0,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,5,4,5,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3590,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,4,5,3,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3591,21,0,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3592,28,0,0,1,1,0,0,3,1,5,5,4,5,5,1,5,4,5,1,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3593,22,0,0,1,1,1,0,4,3,4,5,4,5,4,3,4,4,3,3,5,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3594,21,1,0,0,1,0,0,2,5,4,3,5,5,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3595,24,1,0,1,1,1,0,5,4,4,5,4,5,5,1,4,5,4,4,4,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3596,23,0,0,1,0,1,0,4,3,3,5,4,5,4,1,4,4,3,5,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3597,23,1,0,0,0,1,0,4,5,4,5,4,4,4,3,5,4,3,5,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3598,21,0,0,0,1,1,0,5,5,3,5,5,5,4,5,5,4,5,5,5,3,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0
3599,24,1,0,1,0,0,0,4,4,1,5,5,5,4,4,5,5,5,5,4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
3600,22,1,0,1,1,0,0,5,5,3,5,4,4,5,1,5,5,5,5,2,5,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3601,24,0,0,1,1,0,0,5,5,4,3,5,5,3,3,4,5,4,3,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3602,24,1,0,1,0,1,0,4,4,4,5,4,5,5,1,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
3603,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,4,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
3604,28,0,0,1,1,0,0,4,1,5,5,5,5,5,4,5,4,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3605,22,1,0,0,1,1,0,5,5,3,3,3,5,5,5,5,4,5,5,5,3,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3606,28,0,0,1,1,0,0,4,1,5,5,5,5,5,4,5,4,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3607,22,0,0,1,1,1,0,4,3,4,5,4,5,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3608,24,1,0,0,1,1,0,4,5,3,5,4,5,5,5,5,4,4,5,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3609,22,1,0,1,1,0,0,5,5,3,2,5,4,4,5,4,5,5,5,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3610,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3611,24,1,0,0,0,1,0,4,3,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3612,22,1,0,1,1,0,0,5,5,3,4,5,4,4,5,5,5,5,5,2,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3613,23,0,0,1,1,1,0,5,3,5,5,4,5,4,3,4,4,3,3,5,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3614,23,0,0,1,1,1,0,4,4,3,5,4,5,5,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3615,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3616,24,1,0,1,0,1,0,4,4,3,5,4,5,5,5,4,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3617,22,1,0,1,0,1,0,4,5,3,4,4,5,4,5,4,5,3,3,3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
3618,23,0,0,1,1,1,0,4,3,5,5,4,4,4,3,4,4,3,3,5,5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
3619,23,1,0,1,0,1,0,4,3,1,5,4,4,3,1,4,4,3,4,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3620,22,0,0,1,1,0,0,5,5,3,2,5,4,4,1,5,5,5,5,5,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3621,22,1,0,1,1,1,0,5,5,5,5,3,5,5,5,5,5,5,5,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3622,28,0,0,1,1,0,0,3,1,5,5,5,5,4,1,5,4,5,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
3623,23,0,0,1,1,1,0,5,3,3,5,4,5,4,3,4,4,3,4,3,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3624,23,0,0,0,1,1,0,3,5,3,5,4,5,3,3,4,4,4,5,3,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3625,24,0,0,1,1,0,0,3,2,3,4,3,4,4,4,4,4,4,4,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3626,22,1,0,1,1,0,0,5,3,3,5,3,4,4,5,5,5,5,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3627,29,0,0,0,1,0,0,5,4,5,3,3,3,3,4,5,4,3,4,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3628,24,1,0,0,1,1,0,4,4,3,5,4,5,5,4,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3629,28,0,0,1,1,0,0,3,1,5,5,5,5,3,1,5,4,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
3630,23,0,0,1,1,1,0,4,4,3,5,4,5,5,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
3631,22,0,0,1,1,0,0,5,5,3,2,5,4,4,1,5,5,5,5,4,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3632,24,1,0,1,0,1,0,5,1,4,5,4,5,5,5,4,5,5,5,3,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3633,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,4,4,3,5,5,5,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3634,21,0,0,1,0,0,0,5,5,4,2,4,5,3,1,2,5,1,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3635,24,0,0,1,1,0,0,5,5,4,3,5,2,4,3,4,4,4,3,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3636,21,0,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3637,22,1,0,1,1,0,0,5,3,3,5,3,4,4,5,5,5,5,4,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3638,24,1,0,0,0,1,0,4,1,4,5,4,5,5,5,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
3639,24,1,0,1,0,1,0,4,4,3,5,4,5,5,5,4,5,5,5,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3640,24,1,0,1,0,1,0,4,4,3,5,4,5,5,1,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
3641,24,0,0,1,1,0,0,5,5,3,5,5,4,4,1,3,5,5,5,4,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
3642,24,0,0,1,1,1,0,4,3,4,5,4,4,4,3,5,4,3,3,5,3,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
3643,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3644,22,0,0,1,1,1,0,4,3,5,5,4,5,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3645,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3646,28,1,0,1,0,1,0,3,3,1,5,4,4,3,3,4,4,3,4,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3647,24,0,0,0,1,0,0,5,5,5,5,3,5,5,5,4,4,5,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
3648,23,1,0,0,1,1,0,5,4,3,3,4,5,5,5,5,5,5,5,4,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3649,24,1,0,1,0,1,0,5,1,4,5,4,5,5,5,4,5,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3650,24,1,0,1,0,1,0,4,4,4,5,4,5,5,5,4,4,5,5,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
3651,24,1,0,1,1,0,0,5,5,3,1,3,3,4,5,5,5,3,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3652,24,0,0,1,1,0,0,5,5,4,1,5,4,4,1,4,4,4,3,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3653,22,0,0,1,1,1,0,4,5,4,5,4,5,4,3,4,4,3,3,5,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3654,21,1,0,1,0,1,0,5,5,5,5,5,5,4,5,5,5,5,5,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
3655,24,1,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,5,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
3656,23,0,0,1,1,1,0,4,4,5,5,4,4,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3657,22,0,0,1,0,1,0,3,3,4,5,4,5,4,5,4,4,3,3,5,3,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
3658,23,0,0,1,1,1,0,3,2,3,4,3,4,4,4,4,4,4,4,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3659,22,0,0,1,1,0,0,5,5,3,2,5,5,4,1,5,4,5,5,2,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3660,22,1,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
3661,22,0,0,1,0,1,0,5,2,4,2,4,4,5,1,4,4,3,3,5,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3662,22,1,0,1,0,1,0,4,5,3,4,4,5,4,5,4,5,3,3,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3663,22,1,0,1,1,1,0,5,5,5,5,3,5,5,5,5,5,5,5,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
3664,24,0,0,1,1,0,0,3,1,5,5,5,5,5,1,2,4,5,1,2,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3665,28,0,0,1,1,0,0,3,5,5,5,5,4,4,1,5,4,5,5,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1
3666,24,1,0,1,0,1,0,4,2,1,5,5,5,4,5,4,5,5,5,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1
3667,24,1,0,1,1,1,0,4,4,4,5,4,5,3,1,4,4,3,5,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0
3668,22,1,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3669,23,0,0,1,1,1,0,5,1,5,5,4,5,4,3,4,4,3,3,5,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
3670,24,1,0,1,0,1,0,4,1,4,5,4,5,5,5,4,4,5,5,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
3671,23,0,0,1,0,1,0,4,3,1,5,4,4,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
3672,24,0,0,1,1,0,0,3,2,3,4,4,5,4,1,4,4,4,4,4,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3673,24,1,0,0,0,1,0,4,1,4,5,5,5,5,1,2,5,5,5,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3674,24,1,0,0,0,1,0,4,3,3,5,4,5,5,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3675,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
3676,23,1,0,0,0,0,0,5,3,1,3,4,4,3,1,5,4,5,5,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
3677,22,1,0,1,1,0,0,5,5,3,2,5,4,4,5,5,5,5,5,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3678,24,1,0,1,0,1,0,4,1,4,5,4,5,5,5,5,4,5,5,4,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3679,22,1,0,1,1,0,0,5,5,3,1,5,4,4,5,5,5,3,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3680,24,1,0,0,0,1,0,5,1,4,5,5,5,5,1,2,5,5,5,1,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
3681,24,1,0,0,1,1,0,4,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
3682,23,1,0,0,0,0,0,5,3,1,3,4,5,5,1,4,5,5,5,4,5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
3683,24,1,0,0,1,1,0,5,4,3,5,4,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
3684,23,0,0,1,1,1,0,4,3,4,5,4,4,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3685,22,0,0,1,1,1,0,4,5,4,5,4,5,4,3,4,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3686,24,1,0,0,0,1,0,4,5,4,5,4,5,5,1,4,5,5,5,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0
3687,22,1,0,0,1,0,0,5,5,4,1,5,4,4,5,5,5,3,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
3688,23,0,0,1,1,1,0,4,3,5,5,5,4,4,1,5,4,3,3,5,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3689,21,0,0,0,1,0,0,2,5,4,3,5,3,3,2,3,5,3,4,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3690,24,1,0,1,0,1,0,5,5,4,5,4,5,5,5,4,5,4,4,4,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3691,29,0,0,0,1,0,0,5,4,4,3,3,3,3,4,5,4,3,4,4,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3692,21,1,0,0,1,1,0,5,5,5,5,5,5,4,5,5,5,5,5,5,5,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
3693,24,1,0,1,0,1,0,4,4,4,5,4,5,3,1,4,5,5,5,3,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
3694,23,0,0,1,0,1,0,4,3,4,5,4,4,4,3,5,4,3,3,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
